call_id,lead_id,rep_id,call_at_utc,call_local_hour,duration_seconds,connected_flag,disposition,dialer_source,scheduled_flag
C0128701,L101287,SDR01,2026-02-01 08:00:00,2,36,0,Wrong Number,Genesys,1
C0128800,L101288,SDR01,2026-01-24 13:00:00,7,40,0,No Answer,Genesys,0
C0128900,L101289,SDR01,2026-04-18 15:00:00,10,381,1,Connected - Discovery,Manual,0
C0128901,L101289,SDR01,2026-04-19 11:00:00,6,22,0,Wrong Number,Genesys,0
C0128902,L101289,AE05,2026-04-26 09:00:00,4,22,0,No Answer,Genesys,0
C0129000,L101290,SDR01,2026-02-10 19:00:00,13,174,1,Connected - Discovery,Genesys,1
C0129001,L101290,SDR01,2026-02-16 13:00:00,7,202,1,Connected - Follow-up,Genesys,0
C0129100,L101291,SDR02,2026-07-01 10:00:00,6,212,1,Connected - Follow-up,Genesys,0
C0129101,L101291,SDR02,2026-07-12 14:00:00,10,38,0,Busy,Genesys,0
C0129102,L101291,AE01,2026-07-09 10:00:00,6,34,0,No Answer,Manual,0
C0129103,L101291,AE03,2026-07-11 12:00:00,8,359,1,Connected - Follow-up,Manual,0
C0129200,L101292,SDR02,2026-06-06 17:00:00,12,30,0,Busy,Genesys,0
C0129300,L101293,SDR02,2026-05-15 16:00:00,10,218,1,Connected - Demo Scheduled,Genesys,0
C0129301,L101293,SDR02,2026-05-10 11:00:00,5,18,0,Busy,Manual,0
C0129302,L101293,AE03,2026-05-09 09:00:00,3,21,0,No Answer,Genesys,0
C0129303,L101293,AE04,2026-05-19 17:00:00,11,27,0,No Answer,Genesys,0
C0129400,L101294,SDR01,2026-05-23 09:00:00,4,524,1,Connected - Discovery,Genesys,0
C0129401,L101294,SDR01,2026-05-21 19:00:00,14,538,1,Connected - Follow-up,Manual,0
C0129402,L101294,AE08,2026-05-26 09:00:00,4,36,0,Wrong Number,Manual,0
C0129403,L101294,AE08,2026-05-26 15:00:00,10,40,0,Wrong Number,Genesys,0
C0129404,L101294,AE09,2026-05-24 16:00:00,11,178,1,Connected - Discovery,Genesys,0
C0129405,L101294,AE08,2026-05-22 17:00:00,12,396,1,Connected - Discovery,Manual,0
C0129500,L101295,SDR02,2026-04-30 17:00:00,12,11,0,Busy,Genesys,0
C0129501,L101295,SDR02,2026-04-24 17:00:00,12,206,1,Connected - Demo Scheduled,Genesys,0
C0129502,L101295,AE05,2026-05-01 21:00:00,16,27,0,No Answer,Genesys,0
C0129503,L101295,AE06,2026-04-29 14:00:00,9,30,0,No Answer,Genesys,0
C0129600,L101296,SDR02,2026-01-18 16:00:00,10,165,1,Connected - Follow-up,Genesys,0
C0129601,L101296,SDR02,2026-01-14 20:00:00,14,452,1,Connected - Demo Scheduled,Genesys,0
C0129602,L101296,AE08,2026-01-19 11:00:00,5,386,1,Connected - Discovery,Genesys,0
C0129603,L101296,AE08,2026-01-14 20:00:00,14,443,1,Connected - Follow-up,Genesys,1
C0129604,L101296,AE09,2026-01-18 21:00:00,15,416,1,Connected - Follow-up,Genesys,0
C0129700,L101297,SDR01,2026-03-18 16:00:00,11,323,1,Connected - Discovery,Genesys,0
C0129701,L101297,SDR01,2026-03-14 16:00:00,11,236,1,Connected - Follow-up,Genesys,0
C0129702,L101297,AE05,2026-03-23 08:00:00,3,33,0,No Answer,Manual,0
C0129800,L101298,SDR01,2026-04-06 11:00:00,6,40,1,Connected - Follow-up,Manual,1
C0129900,L101299,SDR01,2026-06-24 17:00:00,12,30,0,Wrong Number,Genesys,0
C0129901,L101299,SDR01,2026-06-21 08:00:00,3,239,1,Connected - Demo Scheduled,Genesys,0
C0129902,L101299,AE06,2026-06-21 18:00:00,13,318,1,Connected - Discovery,Genesys,1
C0130000,L101300,SDR02,2026-02-10 15:00:00,11,238,1,Connected - Discovery,Genesys,0
C0130001,L101300,SDR02,2026-02-11 12:00:00,8,30,0,No Answer,Manual,0
C0130002,L101300,AE07,2026-02-09 14:00:00,10,697,1,Connected - Discovery,Genesys,0
C0130100,L101301,SDR02,2026-04-04 21:00:00,16,39,0,Busy,Genesys,0
C0130101,L101301,SDR02,2026-04-12 11:00:00,6,270,1,Connected - Discovery,Genesys,1
C0130102,L101301,AE01,2026-04-02 14:00:00,9,31,0,Voicemail,Genesys,0
C0130103,L101301,AE04,2026-04-02 09:00:00,4,12,0,No Answer,Genesys,0
C0130200,L101302,SDR04,2026-03-11 13:00:00,9,37,0,No Answer,Genesys,0
C0130201,L101302,SDR04,2026-03-14 10:00:00,6,37,0,Voicemail,Genesys,0
C0130202,L101302,AE08,2026-03-14 08:00:00,4,26,0,No Answer,Manual,0
C0130203,L101302,AE07,2026-03-13 10:00:00,6,33,0,No Answer,Manual,0
C0130204,L101302,AE09,2026-03-14 18:00:00,14,399,1,Connected - Discovery,Manual,0
C0130205,L101302,AE08,2026-03-16 21:00:00,17,322,1,Connected - Follow-up,Genesys,0
C0130300,L101303,SDR01,2026-02-05 10:00:00,5,14,0,No Answer,Genesys,0
C0130301,L101303,SDR01,2026-02-07 17:00:00,12,36,0,No Answer,Genesys,0
C0130302,L101303,AE06,2026-02-05 21:00:00,16,31,0,No Answer,Manual,0
C0130303,L101303,AE01,2026-02-03 19:00:00,14,13,0,No Answer,Manual,0
C0130400,L101304,SDR02,2026-02-01 18:00:00,14,323,1,Connected - Discovery,Manual,0
C0130500,L101305,SDR02,2026-03-15 18:00:00,12,157,1,Connected - Discovery,Manual,1
C0130600,L101306,SDR01,2026-01-17 18:00:00,12,248,1,Connected - Demo Scheduled,Genesys,0
C0130700,L101307,SDR01,2026-01-20 12:00:00,7,239,1,Connected - Discovery,Genesys,0
C0130701,L101307,SDR01,2026-01-22 20:00:00,15,375,1,Connected - Demo Scheduled,Genesys,0
C0130702,L101307,AE04,2026-01-13 08:00:00,3,40,1,Connected - Discovery,Genesys,0
C0130800,L101308,SDR01,2026-03-07 10:00:00,6,244,1,Connected - Discovery,Genesys,0
C0130801,L101308,SDR01,2026-03-18 09:00:00,5,378,1,Connected - Follow-up,Genesys,0
C0131000,L101310,SDR01,2026-04-19 13:00:00,9,19,0,No Answer,Manual,0
C0131100,L101311,SDR01,2026-01-11 14:00:00,9,10,0,No Answer,Genesys,0
C0131300,L101313,SDR01,2026-03-31 09:00:00,3,27,0,Busy,Genesys,0
C0131400,L101314,SDR03,2026-07-07 18:00:00,13,182,1,Connected - Follow-up,Genesys,0
C0131401,L101314,SDR03,2026-06-29 13:00:00,8,32,0,No Answer,Genesys,0
C0131402,L101314,AE01,2026-07-05 19:00:00,14,32,0,No Answer,Genesys,0
C0131403,L101314,AE04,2026-06-26 08:00:00,3,10,0,No Answer,Genesys,0
C0131500,L101315,SDR01,2026-05-03 20:00:00,15,267,1,Connected - Demo Scheduled,Genesys,0
C0131600,L101316,SDR01,2026-06-18 17:00:00,13,534,1,Connected - Follow-up,Genesys,0
C0131601,L101316,SDR01,2026-06-12 16:00:00,12,355,1,Connected - Demo Scheduled,Genesys,1
C0131602,L101316,AE04,2026-06-15 14:00:00,10,325,1,Connected - Discovery,Genesys,0
C0131700,L101317,SDR04,2026-03-15 19:00:00,14,20,0,Voicemail,Genesys,0
C0131701,L101317,SDR04,2026-03-12 11:00:00,6,18,0,Wrong Number,Genesys,0
C0131702,L101317,AE06,2026-03-07 18:00:00,13,22,0,Wrong Number,Genesys,0
C0131703,L101317,AE01,2026-03-16 16:00:00,11,427,1,Connected - Discovery,Manual,0
C0131800,L101318,SDR02,2026-03-29 09:00:00,5,31,0,No Answer,Manual,0
C0131801,L101318,SDR02,2026-03-23 14:00:00,10,485,1,Connected - Follow-up,Genesys,0
C0131802,L101318,AE07,2026-04-02 15:00:00,11,14,0,Busy,Manual,0
C0131803,L101318,AE08,2026-04-05 09:00:00,5,426,1,Connected - Follow-up,Genesys,0
C0131804,L101318,AE09,2026-03-28 11:00:00,7,407,1,Connected - Demo Scheduled,Genesys,0
C0132000,L101320,SDR01,2026-06-11 21:00:00,15,38,0,No Answer,Genesys,0
C0132001,L101320,SDR01,2026-06-14 20:00:00,14,377,1,Connected - Discovery,Genesys,1
C0132100,L101321,SDR01,2026-06-26 16:00:00,10,648,1,Connected - Discovery,Genesys,0
C0132101,L101321,SDR01,2026-07-01 18:00:00,12,17,0,Voicemail,Genesys,0
C0132102,L101321,AE09,2026-06-23 12:00:00,6,386,1,Connected - Follow-up,Genesys,0
C0132200,L101322,SDR01,2026-06-30 13:00:00,8,176,1,Connected - Discovery,Genesys,1
C0132201,L101322,SDR01,2026-07-02 20:00:00,15,27,0,Wrong Number,Genesys,0
C0132202,L101322,AE02,2026-06-28 15:00:00,10,50,1,Connected - Discovery,Genesys,1
C0132203,L101322,AE04,2026-07-05 21:00:00,16,22,0,No Answer,Genesys,0
C0132204,L101322,AE05,2026-07-01 15:00:00,10,201,1,Connected - Demo Scheduled,Genesys,0
C0132205,L101322,AE02,2026-06-24 12:00:00,7,356,1,Connected - Discovery,Genesys,0
C0132300,L101323,SDR01,2026-05-19 13:00:00,7,259,1,Connected - Demo Scheduled,Genesys,1
C0132301,L101323,SDR01,2026-05-25 16:00:00,10,239,1,Connected - Discovery,Genesys,1
C0132400,L101324,SDR02,2026-04-05 19:00:00,13,382,1,Connected - Demo Scheduled,Manual,0
C0132401,L101324,SDR02,2026-04-03 09:00:00,3,409,1,Connected - Follow-up,Genesys,1
C0132402,L101324,AE08,2026-04-09 08:00:00,2,474,1,Connected - Discovery,Genesys,0
C0132403,L101324,AE08,2026-04-08 14:00:00,8,308,1,Connected - Discovery,Manual,0
C0132500,L101325,SDR02,2026-04-09 19:00:00,13,353,1,Connected - Follow-up,Genesys,1
C0132501,L101325,SDR02,2026-04-14 18:00:00,12,321,1,Connected - Discovery,Genesys,0
C0132600,L101326,SDR02,2026-07-04 15:00:00,10,20,0,No Answer,Manual,0
C0132700,L101327,SDR02,2026-02-28 17:00:00,11,36,0,Voicemail,Genesys,0
C0132701,L101327,SDR02,2026-02-25 18:00:00,12,27,0,Busy,Manual,0
C0132702,L101327,AE05,2026-02-27 19:00:00,13,385,1,Connected - Follow-up,Manual,1
C0132800,L101328,SDR02,2026-03-09 19:00:00,14,260,1,Connected - Demo Scheduled,Manual,0
C0132801,L101328,SDR02,2026-03-16 12:00:00,7,33,0,No Answer,Genesys,0
C0132900,L101329,SDR02,2026-06-24 16:00:00,10,492,1,Connected - Follow-up,Manual,0
C0132901,L101329,SDR02,2026-06-24 20:00:00,14,428,1,Connected - Discovery,Genesys,0
C0132902,L101329,AE07,2026-06-19 16:00:00,10,481,1,Connected - Demo Scheduled,Genesys,0
C0132903,L101329,AE08,2026-06-16 14:00:00,8,28,0,Busy,Genesys,0
C0133000,L101330,SDR02,2026-03-12 14:00:00,9,369,1,Connected - Discovery,Genesys,0
C0133100,L101331,SDR01,2026-02-12 12:00:00,7,40,0,Voicemail,Genesys,0
C0133101,L101331,SDR01,2026-02-21 12:00:00,7,424,1,Connected - Discovery,Genesys,0
C0133102,L101331,AE05,2026-02-25 16:00:00,11,386,1,Connected - Discovery,Genesys,0
C0133103,L101331,AE02,2026-02-22 13:00:00,8,174,1,Connected - Discovery,Genesys,0
C0133104,L101331,AE05,2026-02-18 21:00:00,16,392,1,Connected - Follow-up,Genesys,0
C0133200,L101332,SDR02,2026-04-16 15:00:00,9,210,1,Connected - Discovery,Manual,0
C0133201,L101332,SDR02,2026-04-18 20:00:00,14,40,0,Wrong Number,Genesys,0
C0133300,L101333,SDR01,2026-03-01 12:00:00,7,264,1,Connected - Demo Scheduled,Manual,1
C0133301,L101333,SDR01,2026-02-28 13:00:00,8,21,0,No Answer,Genesys,0
C0133400,L101334,SDR01,2026-06-19 15:00:00,10,346,1,Connected - Follow-up,Genesys,0
C0133500,L101335,SDR02,2026-06-16 18:00:00,14,187,1,Connected - Discovery,Manual,0
C0133501,L101335,SDR02,2026-06-24 15:00:00,11,166,1,Connected - Discovery,Genesys,1
C0133502,L101335,AE03,2026-06-22 18:00:00,14,285,1,Connected - Follow-up,Genesys,1
C0133503,L101335,AE04,2026-06-15 14:00:00,10,519,1,Connected - Discovery,Genesys,0
C0133600,L101336,SDR02,2026-03-04 09:00:00,3,176,1,Connected - Discovery,Genesys,1
C0133700,L101337,SDR02,2026-04-10 11:00:00,5,25,0,No Answer,Genesys,0
C0133701,L101337,SDR02,2026-04-12 09:00:00,3,227,1,Connected - Discovery,Genesys,1
C0133800,L101338,SDR02,2026-07-03 09:00:00,3,24,0,No Answer,Genesys,0
C0133801,L101338,SDR02,2026-07-03 11:00:00,5,19,0,No Answer,Manual,0
C0133900,L101339,SDR01,2026-05-20 12:00:00,8,145,1,Connected - Follow-up,Genesys,1
C0133901,L101339,SDR01,2026-05-15 10:00:00,6,220,1,Connected - Discovery,Genesys,0
C0133902,L101339,AE03,2026-05-23 13:00:00,9,376,1,Connected - Discovery,Genesys,0
C0133903,L101339,AE04,2026-05-16 14:00:00,10,301,1,Connected - Demo Scheduled,Genesys,1
C0134000,L101340,SDR01,2026-02-20 11:00:00,6,417,1,Connected - Discovery,Genesys,0
C0134001,L101340,SDR01,2026-02-13 19:00:00,14,280,1,Connected - Follow-up,Manual,0
C0134002,L101340,AE04,2026-02-19 10:00:00,5,27,0,Busy,Genesys,0
C0134003,L101340,AE05,2026-02-19 10:00:00,5,33,0,Wrong Number,Genesys,0
C0134004,L101340,AE05,2026-02-21 10:00:00,5,427,1,Connected - Demo Scheduled,Genesys,0
C0134005,L101340,AE04,2026-02-17 12:00:00,7,354,1,Connected - Demo Scheduled,Genesys,1
C0134100,L101341,SDR02,2026-04-22 08:00:00,3,25,0,No Answer,Genesys,0
C0134200,L101342,SDR01,2026-04-30 13:00:00,8,124,1,Connected - Demo Scheduled,Manual,1
C0134300,L101343,SDR02,2026-04-29 20:00:00,15,9,0,No Answer,Genesys,0
C0134301,L101343,SDR02,2026-04-30 19:00:00,14,567,1,Connected - Follow-up,Genesys,0
C0134302,L101343,AE07,2026-04-30 21:00:00,16,427,1,Connected - Follow-up,Genesys,0
C0134500,L101345,SDR02,2026-03-07 16:00:00,11,74,1,Connected - Follow-up,Genesys,0
C0134501,L101345,SDR02,2026-03-02 16:00:00,11,351,1,Connected - Demo Scheduled,Genesys,1
C0134600,L101346,SDR04,2026-06-10 12:00:00,7,25,0,No Answer,Genesys,0
C0134601,L101346,SDR04,2026-06-15 13:00:00,8,22,0,Voicemail,Genesys,1
C0134602,L101346,AE06,2026-06-17 10:00:00,5,10,0,No Answer,Genesys,0
C0134603,L101346,AE06,2026-06-04 17:00:00,12,400,1,Connected - Discovery,Manual,0
C0134700,L101347,SDR02,2026-02-25 09:00:00,4,39,0,Busy,Genesys,0
C0134701,L101347,SDR02,2026-02-25 12:00:00,7,15,0,Busy,Genesys,0
C0134702,L101347,AE03,2026-02-17 18:00:00,13,358,1,Connected - Demo Scheduled,Genesys,0
C0134800,L101348,SDR02,2026-02-25 19:00:00,14,37,0,No Answer,Manual,0
C0134801,L101348,SDR02,2026-02-26 11:00:00,6,258,1,Connected - Discovery,Genesys,1
C0134900,L101349,SDR02,2026-03-09 18:00:00,12,9,0,No Answer,Manual,1
C0134901,L101349,SDR02,2026-03-02 11:00:00,5,22,0,Busy,Genesys,0
C0134902,L101349,AE01,2026-03-07 12:00:00,6,37,0,No Answer,Genesys,0
C0135000,L101350,SDR03,2026-02-08 09:00:00,3,22,0,Wrong Number,Genesys,0
C0135001,L101350,SDR03,2026-02-12 14:00:00,8,29,0,No Answer,Genesys,0
C0135002,L101350,AE01,2026-02-06 20:00:00,14,372,1,Connected - Discovery,Genesys,0
C0135100,L101351,SDR01,2026-02-01 12:00:00,6,11,0,No Answer,Genesys,0
C0135101,L101351,SDR01,2026-01-31 18:00:00,12,191,1,Connected - Discovery,Genesys,0
C0135102,L101351,AE01,2026-02-02 19:00:00,13,37,0,No Answer,Genesys,0
C0135103,L101351,AE03,2026-02-07 11:00:00,5,324,1,Connected - Discovery,Manual,0
C0135104,L101351,AE03,2026-01-29 20:00:00,14,414,1,Connected - Discovery,Genesys,0
C0135200,L101352,SDR02,2026-03-10 10:00:00,5,27,0,No Answer,Genesys,0
C0135201,L101352,SDR02,2026-03-14 17:00:00,12,403,1,Connected - Discovery,Manual,0
C0135202,L101352,AE03,2026-03-05 08:00:00,3,24,0,No Answer,Genesys,0
C0135203,L101352,AE05,2026-03-10 12:00:00,7,26,0,Wrong Number,Genesys,0
C0135300,L101353,SDR03,2026-06-21 19:00:00,13,40,1,Connected - Demo Scheduled,Genesys,0
C0135301,L101353,SDR03,2026-06-14 21:00:00,15,18,0,No Answer,Manual,0
C0135302,L101353,AE02,2026-06-16 15:00:00,9,459,1,Connected - Follow-up,Genesys,1
C0135400,L101354,SDR02,2026-01-11 21:00:00,16,17,0,Voicemail,Manual,0
C0135401,L101354,SDR02,2026-01-06 20:00:00,15,125,1,Connected - Demo Scheduled,Genesys,1
C0135500,L101355,SDR02,2026-03-04 21:00:00,15,111,1,Connected - Discovery,Genesys,1
C0135600,L101356,SDR01,2026-01-18 17:00:00,12,136,1,Connected - Demo Scheduled,Manual,1
C0135601,L101356,SDR01,2026-01-18 21:00:00,16,397,1,Connected - Discovery,Genesys,1
C0135602,L101356,AE06,2026-01-20 08:00:00,3,11,0,No Answer,Genesys,0
C0135700,L101357,SDR01,2026-04-12 20:00:00,14,327,1,Connected - Discovery,Genesys,0
C0135800,L101358,SDR04,2026-02-26 08:00:00,3,16,0,No Answer,Genesys,0
C0135801,L101358,SDR04,2026-02-20 20:00:00,15,13,0,Voicemail,Genesys,0
C0135802,L101358,AE06,2026-02-23 13:00:00,8,31,0,No Answer,Genesys,0
C0136000,L101360,SDR04,2026-04-23 16:00:00,10,17,0,Voicemail,Genesys,0
C0136001,L101360,SDR04,2026-04-28 21:00:00,15,14,0,Busy,Genesys,0
C0136002,L101360,AE02,2026-04-16 09:00:00,3,9,0,No Answer,Genesys,0
C0136003,L101360,AE06,2026-04-25 12:00:00,6,24,0,No Answer,Manual,0
C0136004,L101360,AE01,2026-04-16 11:00:00,5,370,1,Connected - Discovery,Genesys,0
C0136100,L101361,SDR01,2026-05-30 13:00:00,7,17,0,No Answer,Manual,0
C0136101,L101361,SDR01,2026-05-27 12:00:00,6,16,0,No Answer,Genesys,0
C0136102,L101361,AE07,2026-05-27 13:00:00,7,9,0,Wrong Number,Genesys,0
C0136103,L101361,AE09,2026-05-22 15:00:00,9,472,1,Connected - Follow-up,Manual,0
C0136300,L101363,SDR03,2026-04-01 11:00:00,5,31,0,Wrong Number,Manual,0
C0136301,L101363,SDR03,2026-03-24 17:00:00,11,10,0,No Answer,Genesys,0
C0136302,L101363,AE07,2026-03-27 19:00:00,13,28,0,Busy,Genesys,0
C0136303,L101363,AE07,2026-03-27 13:00:00,7,92,1,Connected - Discovery,Genesys,0
C0136500,L101365,SDR02,2026-04-09 09:00:00,3,22,0,No Answer,Genesys,0
C0136600,L101366,SDR02,2026-06-25 11:00:00,6,34,0,No Answer,Genesys,1
C0136700,L101367,SDR02,2026-07-13 10:00:00,4,193,1,Connected - Discovery,Genesys,0
C0136800,L101368,SDR01,2026-04-19 13:00:00,8,25,0,Busy,Genesys,0
C0136801,L101368,SDR01,2026-04-30 11:00:00,6,445,1,Connected - Demo Scheduled,Manual,0
C0136900,L101369,SDR01,2026-05-06 19:00:00,13,140,1,Connected - Demo Scheduled,Genesys,0
C0136901,L101369,SDR01,2026-05-09 11:00:00,5,12,0,No Answer,Genesys,0
C0136902,L101369,AE03,2026-05-07 15:00:00,9,21,0,Wrong Number,Genesys,0
C0136903,L101369,AE04,2026-05-04 20:00:00,14,40,0,No Answer,Genesys,0
C0136904,L101369,AE02,2026-05-12 16:00:00,10,40,1,Connected - Discovery,Genesys,0
C0137000,L101370,SDR02,2026-02-23 17:00:00,12,20,0,No Answer,Genesys,0
C0137001,L101370,SDR02,2026-02-28 17:00:00,12,32,0,No Answer,Genesys,0
C0137002,L101370,AE01,2026-02-23 20:00:00,15,306,1,Connected - Follow-up,Manual,0
C0137100,L101371,SDR02,2026-06-03 20:00:00,15,18,0,No Answer,Genesys,0
C0137101,L101371,SDR02,2026-06-10 13:00:00,8,320,1,Connected - Follow-up,Manual,1
C0137200,L101372,SDR02,2026-05-15 18:00:00,12,155,1,Connected - Follow-up,Genesys,0
C0137300,L101373,SDR01,2026-06-25 13:00:00,8,16,0,Voicemail,Manual,0
C0137301,L101373,SDR01,2026-06-24 14:00:00,9,196,1,Connected - Discovery,Genesys,1
C0137302,L101373,AE02,2026-06-15 20:00:00,15,10,0,Voicemail,Genesys,0
C0137303,L101373,AE03,2026-06-26 11:00:00,6,11,0,Wrong Number,Genesys,0
C0137304,L101373,AE05,2026-06-13 21:00:00,16,308,1,Connected - Follow-up,Manual,0
C0137305,L101373,AE06,2026-06-22 13:00:00,8,35,0,No Answer,Genesys,0
C0137400,L101374,SDR01,2026-02-25 12:00:00,7,16,0,Wrong Number,Genesys,0
C0137500,L101375,SDR01,2026-05-31 13:00:00,7,364,1,Connected - Discovery,Genesys,1
C0137501,L101375,SDR01,2026-05-27 12:00:00,6,11,0,No Answer,Genesys,0
C0137600,L101376,SDR01,2026-04-06 21:00:00,15,40,1,Connected - Follow-up,Genesys,0
C0137601,L101376,SDR01,2026-04-08 11:00:00,5,25,0,Voicemail,Genesys,1
C0137602,L101376,AE02,2026-04-09 14:00:00,8,24,0,No Answer,Genesys,0
C0137603,L101376,AE06,2026-04-08 13:00:00,7,11,0,Busy,Genesys,0
C0137604,L101376,AE05,2026-03-31 20:00:00,14,323,1,Connected - Demo Scheduled,Genesys,0
C0137700,L101377,SDR03,2026-02-04 10:00:00,5,33,0,Voicemail,Genesys,0
C0137701,L101377,SDR03,2026-02-03 12:00:00,7,304,1,Connected - Follow-up,Genesys,0
C0137702,L101377,AE02,2026-02-07 19:00:00,14,29,0,No Answer,Genesys,0
C0137703,L101377,AE04,2026-02-03 21:00:00,16,25,0,Busy,Genesys,0
C0137900,L101379,SDR02,2026-04-16 19:00:00,15,314,1,Connected - Demo Scheduled,Genesys,1
C0137901,L101379,SDR02,2026-04-19 21:00:00,17,29,0,Voicemail,Manual,0
C0138000,L101380,SDR01,2026-03-07 10:00:00,4,26,0,Voicemail,Genesys,0
C0138001,L101380,SDR01,2026-03-02 13:00:00,7,447,1,Connected - Follow-up,Genesys,0
C0138002,L101380,AE06,2026-02-28 21:00:00,15,17,0,Wrong Number,Genesys,0
C0138003,L101380,AE06,2026-03-09 09:00:00,3,15,0,No Answer,Manual,0
C0138100,L101381,SDR02,2026-01-23 15:00:00,10,376,1,Connected - Demo Scheduled,Genesys,0
C0138101,L101381,SDR02,2026-01-25 11:00:00,6,39,0,No Answer,Genesys,0
C0138200,L101382,SDR02,2026-03-21 10:00:00,6,222,1,Connected - Demo Scheduled,Manual,1
C0138300,L101383,SDR01,2026-05-01 14:00:00,9,391,1,Connected - Discovery,Manual,0
C0138301,L101383,SDR01,2026-05-11 20:00:00,15,286,1,Connected - Follow-up,Genesys,0
C0138302,L101383,AE01,2026-05-07 10:00:00,5,172,1,Connected - Follow-up,Genesys,0
C0138400,L101384,SDR03,2026-03-12 16:00:00,10,347,1,Connected - Discovery,Genesys,0
C0138401,L101384,SDR03,2026-03-09 17:00:00,11,34,0,Busy,Genesys,0
C0138500,L101385,SDR01,2026-06-27 11:00:00,6,406,1,Connected - Discovery,Genesys,0
C0138600,L101386,SDR02,2026-05-23 17:00:00,12,343,1,Connected - Follow-up,Genesys,1
C0138601,L101386,SDR02,2026-06-03 16:00:00,11,420,1,Connected - Follow-up,Genesys,0
C0138602,L101386,AE06,2026-05-22 17:00:00,12,313,1,Connected - Follow-up,Genesys,0
C0138603,L101386,AE06,2026-05-28 16:00:00,11,40,0,No Answer,Manual,0
C0138700,L101387,SDR02,2026-04-09 17:00:00,12,110,1,Connected - Discovery,Genesys,1
C0138800,L101388,SDR01,2026-06-22 17:00:00,13,16,0,Voicemail,Genesys,0
C0138801,L101388,SDR01,2026-06-23 11:00:00,7,74,1,Connected - Discovery,Manual,0
C0138900,L101389,SDR02,2026-03-25 13:00:00,8,36,0,No Answer,Manual,0
C0139100,L101391,SDR02,2026-01-19 16:00:00,10,32,0,Busy,Genesys,0
C0139101,L101391,SDR02,2026-01-11 10:00:00,4,153,1,Connected - Discovery,Genesys,0
C0139102,L101391,AE05,2026-01-20 09:00:00,3,387,1,Connected - Follow-up,Genesys,0
C0139200,L101392,SDR02,2026-06-27 11:00:00,6,28,0,Wrong Number,Genesys,0
C0139201,L101392,SDR02,2026-07-02 12:00:00,7,19,0,No Answer,Genesys,0
C0139202,L101392,AE07,2026-06-19 16:00:00,11,421,1,Connected - Follow-up,Genesys,1
C0139203,L101392,AE07,2026-06-27 18:00:00,13,718,1,Connected - Follow-up,Manual,0
C0139204,L101392,AE09,2026-06-26 15:00:00,10,415,1,Connected - Follow-up,Genesys,0
C0139300,L101393,SDR01,2026-07-01 18:00:00,13,146,1,Connected - Demo Scheduled,Genesys,0
C0139301,L101393,SDR01,2026-07-04 12:00:00,7,8,0,Voicemail,Manual,0
C0139302,L101393,AE02,2026-06-28 13:00:00,8,14,0,No Answer,Genesys,0
C0139303,L101393,AE04,2026-07-05 12:00:00,7,551,1,Connected - Demo Scheduled,Genesys,1
C0139400,L101394,SDR01,2026-05-17 11:00:00,6,39,0,Busy,Genesys,0
C0139401,L101394,SDR01,2026-05-19 14:00:00,9,25,0,No Answer,Genesys,0
C0139402,L101394,AE06,2026-05-24 17:00:00,12,20,0,No Answer,Genesys,0
C0139403,L101394,AE02,2026-05-24 20:00:00,15,476,1,Connected - Demo Scheduled,Genesys,0
C0139404,L101394,AE04,2026-05-19 17:00:00,12,27,0,No Answer,Genesys,0
C0139500,L101395,SDR02,2026-01-21 20:00:00,15,244,1,Connected - Follow-up,Manual,1
C0139600,L101396,SDR02,2026-02-24 20:00:00,16,519,1,Connected - Follow-up,Manual,0
C0139601,L101396,SDR02,2026-02-24 17:00:00,13,458,1,Connected - Discovery,Manual,0
C0139602,L101396,AE09,2026-02-27 09:00:00,5,442,1,Connected - Demo Scheduled,Genesys,0
C0139603,L101396,AE07,2026-02-24 19:00:00,15,382,1,Connected - Follow-up,Genesys,0
C0139604,L101396,AE07,2026-03-06 16:00:00,12,560,1,Connected - Demo Scheduled,Genesys,0
C0139700,L101397,SDR02,2026-01-13 21:00:00,16,470,1,Connected - Follow-up,Genesys,0
C0139701,L101397,SDR02,2026-01-09 11:00:00,6,254,1,Connected - Follow-up,Genesys,1
C0139702,L101397,AE07,2026-01-21 15:00:00,10,515,1,Connected - Discovery,Genesys,0
C0139800,L101398,SDR01,2026-01-12 18:00:00,12,506,1,Connected - Discovery,Genesys,1
C0139801,L101398,SDR01,2026-01-21 12:00:00,6,8,0,Voicemail,Manual,0
C0139900,L101399,SDR03,2026-02-16 12:00:00,7,13,0,No Answer,Manual,0
C0139901,L101399,SDR03,2026-02-17 12:00:00,7,27,0,No Answer,Genesys,0
C0139902,L101399,AE01,2026-02-27 16:00:00,11,334,1,Connected - Discovery,Manual,0
C0140000,L101400,SDR02,2026-04-19 10:00:00,4,283,1,Connected - Discovery,Manual,0
