lead_id,bot_variant,first_bot_touch_at,first_touch_local_hour,after_hours_flag,num_messages_sent,replied_flag,meeting_booked_by_bot_flag,handoff_to_rep_delay_minutes
L103161,Periskope-A,2026-02-19 09:00:00,4,1,6,0,0,106
L103162,Periskope-A,2026-01-02 00:00:00,19,1,4,0,0,53
L103164,Periskope-B,2026-06-28 08:00:00,4,1,7,0,0,60
L103165,Periskope-B,2026-03-20 05:00:00,23,1,3,0,0,29
L103166,Periskope-A,2026-05-07 17:00:00,12,0,9,0,0,37
L103167,Periskope-A,2026-02-15 07:00:00,1,1,9,0,0,159
L103168,Periskope-B,2026-05-22 03:00:00,21,1,4,1,0,51
L103171,Periskope-B,2026-05-20 20:00:00,14,0,4,0,0,93
L103172,Periskope-B,2026-04-15 15:00:00,10,0,5,0,0,98
L103173,Periskope-B,2026-03-10 06:00:00,0,1,8,0,0,50
L103175,Periskope-A,2026-06-01 10:00:00,5,1,8,0,0,59
L103176,Periskope-B,2026-06-02 01:00:00,20,1,2,0,0,69
L103177,Periskope-A,2026-02-08 07:00:00,3,1,9,1,1,106
L103178,Periskope-B,2026-05-03 03:00:00,22,1,9,1,1,281
L103179,Periskope-A,2026-01-02 19:00:00,13,0,9,1,0,78
L103180,Periskope-A,2026-04-15 02:00:00,22,1,4,0,0,95
L103183,Periskope-B,2026-06-30 15:00:00,9,0,6,0,0,13
L103184,Periskope-B,2026-06-11 23:00:00,18,0,4,0,0,41
L103185,Periskope-A,2026-01-09 12:00:00,8,0,6,0,0,104
L103186,Periskope-A,2026-02-07 21:00:00,16,0,5,0,0,54
L103187,Periskope-A,2026-02-09 22:00:00,17,0,6,0,0,63
L103189,Periskope-B,2026-04-06 16:00:00,10,0,6,1,0,109
L103190,Periskope-A,2026-05-13 08:00:00,2,1,7,1,1,31
L103191,Periskope-B,2026-05-29 11:00:00,6,1,3,0,0,24
L103192,Periskope-B,2026-05-20 08:00:00,4,1,3,0,0,30
L103197,Periskope-A,2026-05-16 18:00:00,13,0,3,1,1,55
L103199,Periskope-A,2026-03-09 08:00:00,3,1,2,0,0,97
L103201,Periskope-A,2026-02-04 13:00:00,7,1,2,0,0,5
L103203,Periskope-A,2026-02-07 04:00:00,22,1,7,0,0,72
L103206,Periskope-B,2026-03-22 18:00:00,12,0,7,0,0,41
L103207,Periskope-A,2026-03-29 17:00:00,12,0,7,0,0,108
L103208,Periskope-B,2026-05-16 11:00:00,6,1,3,0,0,49
L103210,Periskope-A,2026-04-07 16:00:00,10,0,4,0,0,55
L103211,Periskope-A,2026-04-27 23:00:00,17,0,8,0,0,26
L103213,Periskope-A,2026-05-06 15:00:00,10,0,2,0,0,47
L103215,Periskope-B,2026-06-27 02:00:00,22,1,2,0,0,64
L103216,Periskope-A,2026-01-30 12:00:00,7,1,3,0,0,74
L103217,Periskope-B,2026-03-16 02:00:00,22,1,8,0,0,15
L103218,Periskope-A,2026-04-29 11:00:00,5,1,2,1,0,67
L103219,Periskope-B,2026-03-15 05:00:00,0,1,3,0,0,179
L103220,Periskope-A,2026-02-14 17:00:00,11,0,7,0,0,76
L103221,Periskope-A,2026-06-19 22:00:00,16,0,8,1,0,70
L103223,Periskope-A,2026-02-14 13:00:00,8,1,3,0,0,42
L103225,Periskope-A,2026-05-14 10:00:00,5,1,2,0,0,55
L103227,Periskope-B,2026-05-19 18:00:00,13,0,3,0,0,5
L103228,Periskope-A,2026-06-27 17:00:00,13,0,6,0,0,106
L103231,Periskope-A,2026-03-27 10:00:00,5,1,2,0,0,37
L103235,Periskope-A,2026-02-05 02:00:00,21,1,4,1,0,83
L103236,Periskope-B,2026-03-17 18:00:00,13,0,7,0,0,264
L103237,Periskope-B,2026-03-27 23:00:00,18,0,4,0,0,51
L103239,Periskope-A,2026-02-24 00:00:00,19,1,6,0,0,41
L103240,Periskope-A,2026-02-04 19:00:00,13,0,4,0,0,82
L103241,Periskope-A,2026-05-27 10:00:00,4,1,7,0,0,55
L103243,Periskope-A,2026-06-16 16:00:00,11,0,4,1,0,19
L103244,Periskope-B,2026-04-09 00:00:00,19,1,3,0,0,82
L103247,Periskope-A,2026-02-18 02:00:00,21,1,6,1,1,37
L103248,Periskope-A,2026-04-20 14:00:00,9,0,3,0,0,48
L103251,Periskope-A,2026-02-17 15:00:00,10,0,7,0,0,42
L103252,Periskope-A,2026-02-19 14:00:00,8,0,3,0,0,5
L103255,Periskope-A,2026-06-21 16:00:00,11,0,5,1,1,127
L103256,Periskope-A,2026-04-04 07:00:00,3,1,2,0,0,87
L103257,Periskope-A,2026-03-15 08:00:00,3,1,6,0,0,44
L103258,Periskope-A,2026-06-18 09:00:00,4,1,2,0,0,59
L103263,Periskope-A,2026-03-15 12:00:00,6,1,7,0,0,82
L103265,Periskope-A,2026-01-09 18:00:00,14,0,8,0,0,65
L103268,Periskope-B,2026-05-25 22:00:00,16,0,3,0,0,268
L103269,Periskope-B,2026-04-26 08:00:00,3,1,5,0,0,82
L103270,Periskope-A,2026-03-20 22:00:00,18,0,8,0,0,91
L103271,Periskope-B,2026-05-23 04:00:00,23,1,6,0,0,67
L103272,Periskope-A,2026-01-31 01:00:00,19,1,5,0,0,29
L103273,Periskope-A,2026-02-10 09:00:00,4,1,5,1,1,101
L103274,Periskope-B,2026-03-15 17:00:00,12,0,8,0,0,64
L103276,Periskope-B,2026-04-23 14:00:00,10,0,7,0,0,198
L103277,Periskope-A,2026-06-05 21:00:00,16,0,7,0,0,51
L103279,Periskope-A,2026-06-04 19:00:00,13,0,9,0,0,31
L103280,Periskope-A,2026-01-16 05:00:00,23,1,9,0,0,6
L103282,Periskope-A,2026-04-06 13:00:00,7,1,3,0,0,5
L103283,Periskope-A,2026-01-11 20:00:00,14,0,4,1,0,96
L103284,Periskope-A,2026-06-07 18:00:00,12,0,5,0,0,13
L103286,Periskope-A,2026-04-10 19:00:00,13,0,6,1,0,112
L103287,Periskope-A,2026-02-26 01:00:00,21,1,6,0,0,32
L103288,Periskope-A,2026-01-18 13:00:00,7,1,9,0,0,30
L103289,Periskope-A,2026-04-24 13:00:00,8,1,5,1,0,90
L103291,Periskope-B,2026-05-19 18:00:00,12,0,7,0,0,214
L103292,Periskope-A,2026-04-22 21:00:00,17,0,7,0,0,82
L103295,Periskope-A,2026-05-24 20:00:00,16,0,2,0,0,102
L103296,Periskope-A,2026-01-31 23:00:00,18,0,4,0,0,79
L103300,Periskope-A,2026-06-28 04:00:00,23,1,8,0,0,116
L103302,Periskope-A,2026-01-13 18:00:00,12,0,8,1,0,5
L103303,Periskope-A,2026-06-09 01:00:00,20,1,8,0,0,175
L103304,Periskope-A,2026-02-03 23:00:00,18,0,5,0,0,5
L103305,Periskope-A,2026-04-08 10:00:00,5,1,6,1,0,54
L103306,Periskope-A,2026-06-28 11:00:00,6,1,6,1,0,89
L103307,Periskope-A,2026-05-17 21:00:00,15,0,4,0,0,39
L103308,Periskope-A,2026-01-09 02:00:00,21,1,7,0,0,39
L103309,Periskope-B,2026-05-31 02:00:00,21,1,2,0,0,6
L103311,Periskope-A,2026-05-17 22:00:00,16,0,8,0,0,19
L103312,Periskope-B,2026-04-25 06:00:00,1,1,8,0,0,234
L103314,Periskope-A,2026-03-20 02:00:00,21,1,5,1,0,26
L103316,Periskope-B,2026-06-30 04:00:00,23,1,2,1,0,148
L103317,Periskope-A,2026-02-13 09:00:00,4,1,3,0,0,5
L103318,Periskope-A,2026-02-27 20:00:00,16,0,2,0,0,90
L103320,Periskope-A,2026-05-02 11:00:00,6,1,5,0,0,52
L103321,Periskope-A,2026-04-02 15:00:00,10,0,8,1,0,146
L103322,Periskope-B,2026-04-03 15:00:00,11,0,8,0,0,9
L103323,Periskope-B,2026-04-16 17:00:00,12,0,8,1,1,62
L103324,Periskope-A,2026-06-05 03:00:00,22,1,8,0,0,75
L103325,Periskope-A,2026-03-15 08:00:00,3,1,7,0,0,46
L103329,Periskope-B,2026-06-17 16:00:00,11,0,7,0,0,114
L103333,Periskope-B,2026-05-14 13:00:00,8,0,6,0,0,30
L103334,Periskope-A,2026-02-24 09:00:00,5,1,5,0,0,23
L103335,Periskope-B,2026-05-03 15:00:00,10,0,3,0,0,28
L103336,Periskope-A,2026-02-16 01:00:00,20,1,9,0,0,76
L103337,Periskope-B,2026-04-07 17:00:00,11,0,8,1,0,6
L103342,Periskope-A,2026-03-26 08:00:00,2,1,9,0,0,101
L103343,Periskope-B,2026-06-24 04:00:00,23,1,2,0,0,5
L103345,Periskope-B,2026-05-12 04:00:00,22,1,5,0,0,49
L103346,Periskope-B,2026-05-28 21:00:00,16,0,3,1,1,271
L103349,Periskope-A,2026-06-29 00:00:00,18,0,4,1,0,99
L103351,Periskope-A,2026-03-05 16:00:00,11,0,4,0,0,22
L103352,Periskope-B,2026-03-06 12:00:00,6,1,6,0,0,44
L103353,Periskope-A,2026-04-26 20:00:00,15,0,6,0,0,27
L103355,Periskope-B,2026-03-29 22:00:00,18,0,3,0,0,196
L103357,Periskope-A,2026-06-30 21:00:00,16,0,7,0,0,16
L103359,Periskope-A,2026-01-17 10:00:00,5,1,9,1,0,5
L103361,Periskope-A,2026-03-17 09:00:00,4,1,6,0,0,47
L103362,Periskope-A,2026-04-24 07:00:00,1,1,2,0,0,106
L103363,Periskope-B,2026-06-08 17:00:00,11,0,5,0,0,121
L103366,Periskope-B,2026-04-05 09:00:00,3,1,3,0,0,195
L103367,Periskope-B,2026-05-24 04:00:00,0,1,7,0,0,55
L103368,Periskope-B,2026-04-19 18:00:00,14,0,8,0,0,22
L103369,Periskope-A,2026-03-13 18:00:00,13,0,6,1,0,5
L103372,Periskope-A,2026-03-29 01:00:00,20,1,2,0,0,139
L103374,Periskope-B,2026-05-22 20:00:00,15,0,6,0,0,23
L103377,Periskope-B,2026-05-22 04:00:00,23,1,6,0,0,76
L103379,Periskope-A,2026-03-02 03:00:00,21,1,4,1,1,18
L103380,Periskope-A,2026-02-14 01:00:00,21,1,6,0,0,54
L103383,Periskope-A,2026-05-01 17:00:00,13,0,3,0,0,103
L103386,Periskope-A,2026-06-22 18:00:00,13,0,7,1,0,65
L103388,Periskope-B,2026-03-26 18:00:00,13,0,8,0,0,59
L103390,Periskope-A,2026-06-17 21:00:00,15,0,6,0,0,120
L103391,Periskope-A,2026-05-11 04:00:00,22,1,4,0,0,65
L103394,Periskope-A,2026-04-22 12:00:00,8,1,7,0,0,99
L103395,Periskope-B,2026-03-31 04:00:00,23,1,8,0,0,98
L103397,Periskope-A,2026-01-12 00:00:00,19,1,2,1,0,151
L103400,Periskope-A,2026-05-31 07:00:00,3,1,7,1,1,46
L103401,Periskope-A,2026-06-08 06:00:00,2,1,8,1,0,98
L103402,Periskope-B,2026-05-16 23:00:00,19,1,4,1,0,45
L103408,Periskope-B,2026-06-07 23:00:00,17,0,6,0,0,308
L103410,Periskope-A,2026-03-09 05:00:00,23,1,2,0,0,22
L103411,Periskope-B,2026-05-18 06:00:00,2,1,4,0,0,87
L103412,Periskope-B,2026-04-08 13:00:00,8,0,4,1,0,60
L103413,Periskope-A,2026-02-17 05:00:00,23,1,3,1,0,83
L103417,Periskope-B,2026-05-18 09:00:00,3,1,9,0,0,27
L103420,Periskope-A,2026-02-25 02:00:00,20,1,7,0,0,56
L103422,Periskope-B,2026-04-11 07:00:00,1,1,7,0,0,34
L103423,Periskope-A,2026-04-08 03:00:00,21,1,6,0,0,72
L103424,Periskope-B,2026-03-16 20:00:00,14,0,6,0,0,85
L103426,Periskope-A,2026-05-26 20:00:00,15,0,9,0,0,45
L103427,Periskope-A,2026-02-16 03:00:00,21,1,6,0,0,5
L103428,Periskope-A,2026-05-24 08:00:00,3,1,9,0,0,54
L103430,Periskope-B,2026-03-16 00:00:00,18,0,2,1,0,83
L103434,Periskope-B,2026-03-24 13:00:00,8,0,6,0,0,129
L103435,Periskope-B,2026-05-11 19:00:00,13,0,7,0,0,5
L103438,Periskope-B,2026-03-11 18:00:00,13,0,4,0,0,285
L103441,Periskope-A,2026-04-07 10:00:00,5,1,4,0,0,14
L103442,Periskope-A,2026-01-20 20:00:00,15,0,4,0,0,75
L103443,Periskope-B,2026-03-28 17:00:00,12,0,9,0,0,236
L103445,Periskope-B,2026-03-23 14:00:00,9,0,4,0,0,68
L103446,Periskope-A,2026-01-13 12:00:00,7,1,9,0,0,72
L103447,Periskope-A,2026-04-28 08:00:00,3,1,2,1,0,91
L103448,Periskope-A,2026-02-26 08:00:00,2,1,5,1,1,67
L103450,Periskope-A,2026-01-04 15:00:00,10,0,3,1,0,59
L103451,Periskope-A,2026-06-10 15:00:00,9,0,5,0,0,5
L103453,Periskope-A,2026-05-28 12:00:00,7,1,2,1,0,49
L103454,Periskope-A,2026-01-13 07:00:00,1,1,8,0,0,13
L103455,Periskope-A,2026-03-05 15:00:00,9,0,4,1,0,79
L103457,Periskope-B,2026-04-17 14:00:00,9,0,2,0,0,9
L103458,Periskope-A,2026-01-26 20:00:00,15,0,4,0,0,114
L103460,Periskope-A,2026-02-18 04:00:00,23,1,4,0,0,114
L103463,Periskope-A,2026-06-15 01:00:00,19,1,8,0,0,32
L103464,Periskope-A,2026-05-05 13:00:00,7,1,2,0,0,15
L103466,Periskope-A,2026-06-01 12:00:00,6,1,8,0,0,114
L103468,Periskope-A,2026-05-30 15:00:00,10,0,8,1,1,23
L103469,Periskope-A,2026-02-02 12:00:00,8,0,2,0,0,5
L103470,Periskope-A,2026-02-23 04:00:00,23,1,7,0,0,14
L103471,Periskope-A,2026-02-08 04:00:00,0,1,5,0,0,34
L103474,Periskope-A,2026-02-03 00:00:00,19,1,4,0,0,17
L103475,Periskope-A,2026-01-23 04:00:00,23,1,6,0,0,159
L103478,Periskope-A,2026-01-12 20:00:00,14,0,2,1,1,94
L103480,Periskope-A,2026-01-16 14:00:00,9,0,7,1,1,95
L103481,Periskope-A,2026-01-14 03:00:00,22,1,2,1,1,72
L103484,Periskope-A,2026-04-08 05:00:00,23,1,7,0,0,5
L103485,Periskope-B,2026-05-30 20:00:00,14,0,7,0,0,44
L103487,Periskope-A,2026-04-18 11:00:00,6,1,7,0,0,51
L103490,Periskope-A,2026-01-08 19:00:00,14,0,4,0,0,47
L103491,Periskope-B,2026-04-25 04:00:00,0,1,6,0,0,313
L103493,Periskope-B,2026-06-09 12:00:00,6,1,5,0,0,70
L103494,Periskope-A,2026-02-26 11:00:00,6,1,2,0,0,69
L103495,Periskope-A,2026-04-28 23:00:00,17,0,9,0,0,46
L103496,Periskope-A,2026-03-23 02:00:00,21,1,4,0,0,64
L103497,Periskope-A,2026-04-07 11:00:00,6,1,5,0,0,90
L103499,Periskope-B,2026-05-10 21:00:00,17,0,8,0,0,89
L103501,Periskope-B,2026-03-23 01:00:00,19,1,3,1,1,103
L103506,Periskope-A,2026-01-15 18:00:00,12,0,6,0,0,53
L103509,Periskope-A,2026-05-27 21:00:00,16,0,3,1,1,94
L103510,Periskope-A,2026-05-24 03:00:00,21,1,3,0,0,11
L103511,Periskope-A,2026-02-19 18:00:00,12,0,4,0,0,12
L103512,Periskope-A,2026-03-18 01:00:00,20,1,7,1,0,5
L103514,Periskope-A,2026-05-19 11:00:00,6,1,8,1,0,5
L103515,Periskope-A,2026-02-16 18:00:00,13,0,6,0,0,53
L103516,Periskope-A,2026-05-25 21:00:00,16,0,5,1,1,5
L103517,Periskope-A,2026-06-02 00:00:00,20,1,9,0,0,48
L103518,Periskope-A,2026-05-06 11:00:00,5,1,5,0,0,53
L103519,Periskope-B,2026-03-03 16:00:00,12,0,4,0,0,317
L103522,Periskope-A,2026-04-29 03:00:00,22,1,8,0,0,159
L103523,Periskope-B,2026-06-05 13:00:00,8,1,9,1,0,194
L103525,Periskope-A,2026-01-17 00:00:00,19,1,8,0,0,82
L103526,Periskope-B,2026-06-11 13:00:00,8,0,4,0,0,69
L103527,Periskope-A,2026-05-21 02:00:00,20,1,6,0,0,5
L103528,Periskope-A,2026-02-09 08:00:00,3,1,9,0,0,60
L103529,Periskope-A,2026-02-25 04:00:00,22,1,3,1,1,39
L103530,Periskope-A,2026-05-19 00:00:00,19,1,7,1,1,5
L103533,Periskope-B,2026-05-05 07:00:00,1,1,8,0,0,62
L103534,Periskope-A,2026-04-29 06:00:00,0,1,6,0,0,92
L103535,Periskope-B,2026-06-14 03:00:00,22,1,3,0,0,8
L103538,Periskope-B,2026-06-30 07:00:00,2,1,6,1,1,39
L103540,Periskope-A,2026-02-16 19:00:00,13,0,7,0,0,76
L103541,Periskope-A,2026-02-22 23:00:00,19,1,4,0,0,25
L103545,Periskope-A,2026-04-25 03:00:00,22,1,6,0,0,38
L103551,Periskope-A,2026-01-27 19:00:00,13,0,5,1,0,98
L103552,Periskope-B,2026-03-03 00:00:00,19,1,6,0,0,67
L103556,Periskope-B,2026-04-13 20:00:00,14,0,4,0,0,22
L103557,Periskope-A,2026-05-04 22:00:00,17,0,8,0,0,5
L103559,Periskope-A,2026-01-16 00:00:00,19,1,9,1,0,39
L103560,Periskope-B,2026-05-16 01:00:00,21,1,2,0,0,134
L103561,Periskope-A,2026-03-22 22:00:00,17,0,9,0,0,92
L103562,Periskope-A,2026-01-11 01:00:00,20,1,9,1,1,56
L103564,Periskope-A,2026-03-22 05:00:00,23,1,5,0,0,5
L103565,Periskope-A,2026-01-17 00:00:00,20,1,3,0,0,5
L103566,Periskope-A,2026-07-02 23:00:00,17,0,2,1,1,45
L103568,Periskope-A,2026-03-02 10:00:00,6,1,9,1,1,33
L103570,Periskope-B,2026-06-02 08:00:00,4,1,5,0,0,79
L103574,Periskope-A,2026-06-03 23:00:00,17,0,6,0,0,87
L103576,Periskope-A,2026-03-26 23:00:00,18,0,8,0,0,5
L103578,Periskope-A,2026-01-08 06:00:00,0,1,4,0,0,5
L103581,Periskope-B,2026-03-28 19:00:00,13,0,9,0,0,5
L103583,Periskope-B,2026-04-01 22:00:00,17,0,2,0,0,80
L103585,Periskope-A,2026-04-24 03:00:00,21,1,4,1,0,76
L103586,Periskope-A,2026-05-13 16:00:00,10,0,6,0,0,66
L103587,Periskope-A,2026-06-19 02:00:00,21,1,5,1,0,41
L103588,Periskope-A,2026-06-18 08:00:00,4,1,9,0,0,34
L103591,Periskope-B,2026-04-08 23:00:00,17,0,2,0,0,16
L103592,Periskope-B,2026-04-28 12:00:00,7,1,5,0,0,21
L103593,Periskope-A,2026-04-19 04:00:00,0,1,4,0,0,47
L103594,Periskope-B,2026-07-02 09:00:00,4,1,4,0,0,50
L103595,Periskope-B,2026-05-16 03:00:00,23,1,6,0,0,5
L103598,Periskope-A,2026-03-17 17:00:00,13,0,5,0,0,5
L103600,Periskope-B,2026-05-02 05:00:00,0,1,3,0,0,18
L103601,Periskope-A,2026-03-30 04:00:00,23,1,8,0,0,44
L103602,Periskope-B,2026-04-05 15:00:00,10,0,4,0,0,22
L103605,Periskope-A,2026-04-01 09:00:00,5,1,8,0,0,137
L103606,Periskope-B,2026-04-11 05:00:00,23,1,7,1,0,5
L103607,Periskope-A,2026-03-26 18:00:00,12,0,5,0,0,45
L103608,Periskope-B,2026-06-27 18:00:00,12,0,6,0,0,5
L103609,Periskope-A,2026-06-24 07:00:00,2,1,7,0,0,70
L103612,Periskope-A,2026-04-18 03:00:00,21,1,6,0,0,53
L103614,Periskope-A,2026-03-20 20:00:00,15,0,4,1,0,107
L103615,Periskope-A,2026-02-09 09:00:00,4,1,9,1,1,46
L103617,Periskope-A,2026-01-19 09:00:00,4,1,3,1,1,66
L103619,Periskope-A,2026-01-03 06:00:00,0,1,4,0,0,87
L103621,Periskope-B,2026-03-21 21:00:00,17,0,3,0,0,43
L103622,Periskope-A,2026-03-09 03:00:00,21,1,5,1,0,106
L103623,Periskope-B,2026-05-22 11:00:00,5,1,6,1,1,176
L103624,Periskope-A,2026-04-08 23:00:00,18,0,6,0,0,35
L103626,Periskope-B,2026-05-09 05:00:00,0,1,8,0,0,44
L103628,Periskope-A,2026-02-10 20:00:00,15,0,6,0,0,102
L103629,Periskope-B,2026-04-14 15:00:00,10,0,3,0,0,69
L103630,Periskope-A,2026-06-28 07:00:00,2,1,4,0,0,30
L103631,Periskope-A,2026-01-28 17:00:00,12,0,6,0,0,44
L103632,Periskope-A,2026-01-20 13:00:00,8,0,4,0,0,37
L103633,Periskope-B,2026-06-20 21:00:00,15,0,2,0,0,368
L103634,Periskope-A,2026-06-25 07:00:00,1,1,6,0,0,105
L103635,Periskope-A,2026-01-31 21:00:00,17,0,2,1,1,29
L103636,Periskope-B,2026-03-15 00:00:00,19,1,8,0,0,80
L103637,Periskope-B,2026-04-24 05:00:00,0,1,8,0,0,111
L103639,Periskope-B,2026-03-01 23:00:00,17,0,5,0,0,9
L103641,Periskope-A,2026-04-27 20:00:00,14,0,2,0,0,61
L103643,Periskope-A,2026-03-16 21:00:00,15,0,2,0,0,29
L103645,Periskope-B,2026-05-19 19:00:00,14,0,8,0,0,65
L103648,Periskope-A,2026-02-17 18:00:00,13,0,6,0,0,127
L103652,Periskope-A,2026-01-31 16:00:00,10,0,9,0,0,23
L103653,Periskope-B,2026-05-17 07:00:00,3,1,9,0,0,247
L103654,Periskope-B,2026-03-31 15:00:00,11,0,2,0,0,83
L103655,Periskope-B,2026-06-05 02:00:00,21,1,7,0,0,76
L103656,Periskope-A,2026-03-08 14:00:00,10,0,7,1,0,78
L103658,Periskope-B,2026-05-28 09:00:00,3,1,7,0,0,54
L103659,Periskope-A,2026-02-11 11:00:00,6,1,5,0,0,7
L103661,Periskope-A,2026-02-23 18:00:00,13,0,6,0,0,82
L103662,Periskope-A,2026-03-07 03:00:00,23,1,7,1,0,138
L103664,Periskope-A,2026-05-04 14:00:00,9,0,3,0,0,88
L103666,Periskope-A,2026-04-28 05:00:00,0,1,4,0,0,127
L103667,Periskope-A,2026-04-17 23:00:00,19,1,4,0,0,35
L103668,Periskope-A,2026-05-16 23:00:00,17,0,6,0,0,76
L103669,Periskope-A,2026-06-29 09:00:00,4,1,4,0,0,182
L103673,Periskope-B,2026-04-08 17:00:00,11,0,4,0,0,34
L103675,Periskope-A,2026-04-26 18:00:00,12,0,9,0,0,78
L103676,Periskope-B,2026-05-11 11:00:00,7,1,2,1,1,13
L103677,Periskope-B,2026-06-06 18:00:00,13,0,5,0,0,280
L103678,Periskope-A,2026-03-16 22:00:00,17,0,6,1,0,6
L103679,Periskope-B,2026-06-18 03:00:00,21,1,8,0,0,37
L103682,Periskope-A,2026-03-12 07:00:00,2,1,7,0,0,61
L103683,Periskope-B,2026-04-07 09:00:00,4,1,2,0,0,64
L103686,Periskope-A,2026-02-10 11:00:00,6,1,4,1,0,28
L103688,Periskope-B,2026-06-20 21:00:00,15,0,7,0,0,12
L103689,Periskope-B,2026-03-22 19:00:00,14,0,4,0,0,76
L103690,Periskope-A,2026-02-13 23:00:00,17,0,9,0,0,119
L103691,Periskope-A,2026-06-28 17:00:00,12,0,7,0,0,61
L103692,Periskope-A,2026-03-25 16:00:00,10,0,9,0,0,56
L103697,Periskope-A,2026-05-27 15:00:00,10,0,3,0,0,65
L103700,Periskope-A,2026-01-08 16:00:00,12,0,2,0,0,30
L103701,Periskope-A,2026-02-28 15:00:00,9,0,4,1,0,77
L103702,Periskope-B,2026-04-26 01:00:00,19,1,6,0,0,34
L103703,Periskope-A,2026-04-10 06:00:00,0,1,5,1,0,48
L103704,Periskope-A,2026-01-16 21:00:00,16,0,7,0,0,122
L103705,Periskope-B,2026-04-14 21:00:00,16,0,7,0,0,89
L103708,Periskope-B,2026-04-17 11:00:00,6,1,3,0,0,5
L103709,Periskope-A,2026-04-26 13:00:00,7,1,2,0,0,92
L103710,Periskope-A,2026-03-17 04:00:00,23,1,2,1,1,58
L103711,Periskope-B,2026-03-17 22:00:00,16,0,6,1,0,18
L103713,Periskope-A,2026-05-18 03:00:00,21,1,7,1,0,142
L103714,Periskope-B,2026-05-29 02:00:00,21,1,8,0,0,241
L103716,Periskope-A,2026-03-20 04:00:00,22,1,6,1,1,80
L103719,Periskope-A,2026-01-24 19:00:00,13,0,4,1,0,71
L103720,Periskope-B,2026-03-21 17:00:00,11,0,8,0,0,236
L103721,Periskope-A,2026-02-04 03:00:00,22,1,8,1,0,16
L103724,Periskope-B,2026-06-30 17:00:00,12,0,3,1,0,153
L103729,Periskope-B,2026-05-18 01:00:00,20,1,7,0,0,82
L103734,Periskope-B,2026-06-26 14:00:00,8,0,6,0,0,14
L103735,Periskope-A,2026-03-01 12:00:00,6,1,8,0,0,15
L103736,Periskope-A,2026-01-23 20:00:00,15,0,8,1,0,33
L103738,Periskope-A,2026-02-16 01:00:00,19,1,2,1,1,129
L103741,Periskope-A,2026-02-19 14:00:00,8,0,9,0,0,5
L103744,Periskope-A,2026-01-02 05:00:00,0,1,2,0,0,76
L103746,Periskope-B,2026-06-19 15:00:00,10,0,4,0,0,40
L103747,Periskope-A,2026-04-16 16:00:00,10,0,5,0,0,93
L103748,Periskope-B,2026-05-27 07:00:00,2,1,4,1,1,50
L103749,Periskope-A,2026-01-05 23:00:00,18,0,2,0,0,38
L103750,Periskope-A,2026-01-06 03:00:00,22,1,2,1,0,77
L103751,Periskope-A,2026-06-03 20:00:00,16,0,7,0,0,102
L103752,Periskope-A,2026-01-21 16:00:00,10,0,7,0,0,41
L103757,Periskope-B,2026-03-23 02:00:00,21,1,3,0,0,58
L103759,Periskope-A,2026-03-24 08:00:00,2,1,2,1,0,80
L103761,Periskope-A,2026-01-14 17:00:00,12,0,7,0,0,128
L103762,Periskope-A,2026-03-23 07:00:00,2,1,3,0,0,33
L103763,Periskope-B,2026-05-26 03:00:00,21,1,7,0,0,5
L103764,Periskope-A,2026-04-24 09:00:00,4,1,7,0,0,5
L103765,Periskope-A,2026-06-12 10:00:00,5,1,2,0,0,87
L103767,Periskope-A,2026-01-04 12:00:00,6,1,8,1,0,7
L103768,Periskope-B,2026-04-12 07:00:00,2,1,9,0,0,212
L103771,Periskope-B,2026-06-15 18:00:00,14,0,8,0,0,5
L103772,Periskope-B,2026-03-05 05:00:00,0,1,4,1,0,298
L103773,Periskope-A,2026-04-11 11:00:00,5,1,6,0,0,5
L103774,Periskope-A,2026-05-06 15:00:00,10,0,3,0,0,5
L103776,Periskope-A,2026-06-14 01:00:00,20,1,4,0,0,126
L103778,Periskope-A,2026-05-29 19:00:00,14,0,6,0,0,133
L103781,Periskope-A,2026-05-14 18:00:00,13,0,9,0,0,19
L103782,Periskope-A,2026-02-07 10:00:00,5,1,5,1,0,99
L103783,Periskope-B,2026-04-19 00:00:00,19,1,2,1,0,94
L103785,Periskope-A,2026-06-23 05:00:00,0,1,9,0,0,75
L103786,Periskope-B,2026-06-07 18:00:00,12,0,9,1,0,268
L103788,Periskope-B,2026-04-13 00:00:00,19,1,5,0,0,44
L103795,Periskope-A,2026-02-10 20:00:00,14,0,6,0,0,8
L103796,Periskope-A,2026-05-15 19:00:00,15,0,4,0,0,143
L103799,Periskope-A,2026-03-05 15:00:00,10,0,9,0,0,140
L103800,Periskope-A,2026-03-30 02:00:00,21,1,8,0,0,64
L103802,Periskope-B,2026-03-07 07:00:00,3,1,4,0,0,19
L103803,Periskope-A,2026-01-06 08:00:00,4,1,2,0,0,56
L103804,Periskope-A,2026-02-28 13:00:00,7,1,3,0,0,5
L103805,Periskope-A,2026-03-21 22:00:00,17,0,2,0,0,62
L103806,Periskope-A,2026-04-11 02:00:00,21,1,4,0,0,93
L103807,Periskope-B,2026-04-27 14:00:00,8,0,8,0,0,5
L103808,Periskope-A,2026-02-14 01:00:00,19,1,8,0,0,60
L103809,Periskope-B,2026-04-21 20:00:00,14,0,3,0,0,35
L103810,Periskope-A,2026-04-26 02:00:00,22,1,8,0,0,42
L103811,Periskope-A,2026-05-23 11:00:00,6,1,5,0,0,89
